order_id,customer_id,order_datetime,order_date,order_status
ORD_0030111,CUST_002258,2024-02-15 17:46:00,2024-02-15,배송완료
ORD_0030112,CUST_015113,2024-01-08 20:36:00,2024-01-08,배송완료
ORD_0030113,CUST_001830,2024-03-31 14:01:00,2024-03-31,배송완료
ORD_0030114,CUST_003636,2024-03-12 19:47:00,2024-03-12,배송완료
ORD_0030115,CUST_002288,2024-03-05 15:01:00,2024-03-05,배송완료
ORD_0030116,CUST_011917,2024-02-10 05:12:00,2024-02-10,배송완료
ORD_0030117,CUST_002295,2024-04-19 08:22:00,2024-04-19,배송완료
ORD_0030118,CUST_015052,2024-06-20 13:50:00,2024-06-20,결제완료
ORD_0030119,CUST_013875,2024-03-15 19:54:00,2024-03-15,배송완료
ORD_0030120,CUST_005652,2024-01-22 20:35:00,2024-01-22,배송완료
ORD_0030121,CUST_003215,2024-05-11 10:03:00,2024-05-11,배송완료
ORD_0030122,CUST_001584,2024-02-04 10:09:00,2024-02-04,배송중
ORD_0030123,CUST_017719,2024-04-02 07:28:00,2024-04-02,배송완료
ORD_0030124,CUST_014708,2024-02-09 14:05:00,2024-02-09,배송완료
ORD_0030125,CUST_008870,2024-03-04 17:43:00,2024-03-04,배송완료
ORD_0030126,CUST_015689,2024-03-14 13:05:00,2024-03-14,배송완료
ORD_0030127,CUST_003269,2024-05-03 11:29:00,2024-05-03,배송완료
ORD_0030128,CUST_009723,2024-05-29 19:43:00,2024-05-29,결제완료
ORD_0030129,CUST_007158,2024-06-12 09:26:00,2024-06-12,배송완료
ORD_0030130,CUST_013822,2024-05-20 02:58:00,2024-05-20,결제완료
ORD_0030131,CUST_006470,2024-05-07 09:53:00,2024-05-07,배송완료
ORD_0030132,CUST_005300,2024-05-16 11:41:00,2024-05-16,배송완료
ORD_0030133,CUST_001389,2024-01-20 18:33:00,2024-01-20,배송완료
ORD_0030134,CUST_004861,2024-03-01 23:00:00,2024-03-01,배송완료
ORD_0030135,CUST_016907,2024-06-06 20:12:00,2024-06-06,배송완료
ORD_0030136,CUST_010474,2024-03-12 07:44:00,2024-03-12,취소
ORD_0030137,CUST_016846,2024-06-14 09:43:00,2024-06-14,배송완료
ORD_0030138,CUST_019848,2024-01-18 18:19:00,2024-01-18,배송완료
ORD_0030139,CUST_018541,2024-04-21 18:58:00,2024-04-21,배송완료
ORD_0030140,CUST_009527,2024-03-30 15:16:00,2024-03-30,배송완료
ORD_0030141,CUST_003990,2024-04-05 16:16:00,2024-04-05,결제완료
ORD_0030142,CUST_017550,2024-05-13 06:32:00,2024-05-13,배송중
ORD_0030143,CUST_011687,2024-05-08 18:04:00,2024-05-08,배송완료
ORD_0030144,CUST_013885,2024-02-19 13:42:00,2024-02-19,배송완료
ORD_0030145,CUST_017138,2024-06-27 18:18:00,2024-06-27,배송완료
ORD_0030146,CUST_005093,2024-06-24 19:36:00,2024-06-24,배송완료
ORD_0030147,CUST_006050,2024-06-01 16:27:00,2024-06-01,배송완료
ORD_0030148,CUST_003355,2024-04-26 11:58:00,2024-04-26,배송완료
ORD_0030149,CUST_004487,2024-03-30 22:41:00,2024-03-30,결제완료
ORD_0030150,CUST_016249,2024-03-15 23:18:00,2024-03-15,배송중
ORD_0030151,CUST_014319,2024-05-30 10:43:00,2024-05-30,배송완료
ORD_0030152,CUST_004063,2024-05-30 07:32:00,2024-05-30,배송완료
ORD_0030153,CUST_002853,2024-05-20 21:06:00,2024-05-20,배송완료
ORD_0030154,CUST_007533,2024-02-24 15:49:00,2024-02-24,배송완료
ORD_0030155,CUST_014194,2024-05-27 10:05:00,2024-05-27,배송완료
ORD_0030156,CUST_007666,2024-01-24 10:42:00,2024-01-24,배송완료
ORD_0030157,CUST_007591,2024-05-24 22:03:00,2024-05-24,배송완료
ORD_0030158,CUST_005987,2024-01-30 20:53:00,2024-01-30,배송완료
ORD_0030159,CUST_017452,2024-04-18 18:02:00,2024-04-18,배송완료
ORD_0030160,CUST_003891,2024-03-20 10:26:00,2024-03-20,배송완료
ORD_0030161,CUST_004520,2024-03-17 11:13:00,2024-03-17,배송완료
ORD_0030162,CUST_000105,2024-01-17 23:30:00,2024-01-17,배송완료
ORD_0030163,CUST_004037,2024-01-05 15:41:00,2024-01-05,배송완료
ORD_0030164,CUST_008045,2024-06-06 19:54:00,2024-06-06,배송완료
ORD_0030165,CUST_006526,2024-03-12 20:08:00,2024-03-12,배송완료
ORD_0030166,CUST_014194,2024-05-20 16:26:00,2024-05-20,배송완료
ORD_0030167,CUST_016548,2024-04-11 15:30:00,2024-04-11,배송완료
ORD_0030168,CUST_015673,2024-02-10 09:57:00,2024-02-10,배송완료
ORD_0030169,CUST_014246,2024-06-26 18:03:00,2024-06-26,결제완료
ORD_0030170,CUST_011422,2024-03-11 23:03:00,2024-03-11,배송완료
ORD_0030171,CUST_002519,2024-02-09 14:47:00,2024-02-09,배송완료
ORD_0030172,CUST_003510,2024-01-25 20:58:00,2024-01-25,결제완료
ORD_0030173,CUST_017585,2024-05-18 17:23:00,2024-05-18,배송완료
ORD_0030174,CUST_001095,2024-01-02 16:58:00,2024-01-02,배송완료
ORD_0030175,CUST_002288,2024-03-05 16:52:00,2024-03-05,배송완료
ORD_0030176,CUST_011311,2024-02-21 17:10:00,2024-02-21,배송완료
ORD_0030177,CUST_017429,2024-06-06 18:15:00,2024-06-06,배송완료
ORD_0030178,CUST_018558,2024-02-01 18:39:00,2024-02-01,배송완료
ORD_0030179,CUST_010886,2024-06-19 21:45:00,2024-06-19,배송중
ORD_0030180,CUST_004797,2024-01-01 20:49:00,2024-01-01,배송완료
ORD_0030181,CUST_002288,2024-03-14 16:36:00,2024-03-14,배송완료
ORD_0030182,CUST_018151,2024-04-16 20:19:00,2024-04-16,배송중
ORD_0030183,CUST_000946,2024-05-10 16:42:00,2024-05-10,배송완료
ORD_0030184,CUST_002663,2024-03-12 06:01:00,2024-03-12,배송완료
ORD_0030185,CUST_015236,2024-06-11 17:18:00,2024-06-11,배송중
ORD_0030186,CUST_018700,2024-02-27 18:44:00,2024-02-27,배송완료
ORD_0030187,CUST_017566,2024-06-14 21:24:00,2024-06-14,배송중
ORD_0030188,CUST_010536,2024-03-30 15:18:00,2024-03-30,배송완료
ORD_0030189,CUST_003859,2024-06-08 14:25:00,2024-06-08,배송완료
ORD_0030190,CUST_016148,2024-05-05 10:42:00,2024-05-05,배송완료
ORD_0030191,CUST_016249,2024-03-19 14:39:00,2024-03-19,배송완료
ORD_0030192,CUST_001835,2024-04-22 12:39:00,2024-04-22,배송완료
ORD_0030193,CUST_002307,2024-04-29 11:03:00,2024-04-29,배송완료
ORD_0030194,CUST_010885,2024-04-25 21:28:00,2024-04-25,배송완료
ORD_0030195,CUST_015747,2024-04-29 16:14:00,2024-04-29,배송완료
ORD_0030196,CUST_006013,2024-06-26 19:09:00,2024-06-26,배송완료
ORD_0030197,CUST_007666,2024-02-17 10:37:00,2024-02-17,배송완료
ORD_0030198,CUST_007916,2024-02-23 20:10:00,2024-02-23,배송완료
ORD_0030199,CUST_016867,2024-01-16 20:06:00,2024-01-16,배송완료
ORD_0030200,CUST_002096,2024-06-08 09:13:00,2024-06-08,배송완료
ORD_0030201,CUST_004656,2024-01-13 16:38:00,2024-01-13,결제완료
ORD_0030202,CUST_007764,2024-03-04 15:53:00,2024-03-04,배송완료
ORD_0030203,CUST_003807,2024-02-16 09:17:00,2024-02-16,배송완료
ORD_0030204,CUST_011831,2024-02-25 07:05:00,2024-02-25,배송완료
ORD_0030205,CUST_010438,2024-03-14 18:05:00,2024-03-14,배송완료
ORD_0030206,CUST_017279,2024-04-04 08:02:00,2024-04-04,배송완료
ORD_0030207,CUST_016522,2024-03-19 20:50:00,2024-03-19,배송완료
ORD_0030208,CUST_011901,2024-05-31 20:32:00,2024-05-31,배송완료
ORD_0030209,CUST_015380,2024-02-07 08:19:00,2024-02-07,배송중
ORD_0030210,CUST_013799,2024-02-28 18:04:00,2024-02-28,배송완료
ORD_0030211,CUST_013470,2024-03-24 16:39:00,2024-03-24,배송완료
ORD_0030212,CUST_016452,2024-04-27 16:41:00,2024-04-27,취소
ORD_0030213,CUST_011932,2024-04-03 20:19:00,2024-04-03,배송완료
ORD_0030214,CUST_018434,2024-05-15 11:24:00,2024-05-15,배송완료
ORD_0030215,CUST_019596,2024-01-29 20:37:00,2024-01-29,배송완료
ORD_0030216,CUST_010981,2024-03-07 17:19:00,2024-03-07,배송완료
ORD_0030217,CUST_009004,2024-04-01 14:08:00,2024-04-01,배송완료
ORD_0030218,CUST_019192,2024-02-02 09:38:00,2024-02-02,배송완료
ORD_0030219,CUST_002274,2024-04-07 10:18:00,2024-04-07,배송완료
ORD_0030220,CUST_006807,2024-03-28 03:53:00,2024-03-28,배송완료
ORD_0030221,CUST_013637,2024-01-15 01:00:00,2024-01-15,배송완료
ORD_0030222,CUST_018539,2024-02-13 20:09:00,2024-02-13,배송중
ORD_0030223,CUST_006289,2024-01-31 22:49:00,2024-01-31,배송완료
ORD_0030224,CUST_003941,2024-01-05 17:45:00,2024-01-05,결제완료
ORD_0030225,CUST_001726,2024-06-18 18:45:00,2024-06-18,배송완료
ORD_0030226,CUST_009175,2024-01-23 05:35:00,2024-01-23,배송중
ORD_0030227,CUST_006513,2024-05-14 20:59:00,2024-05-14,결제완료
ORD_0030228,CUST_018804,2024-02-15 15:14:00,2024-02-15,배송완료
ORD_0030229,CUST_016080,2024-04-09 19:31:00,2024-04-09,배송완료
ORD_0030230,CUST_008040,2024-01-17 10:12:00,2024-01-17,배송중
ORD_0030231,CUST_001123,2024-01-16 19:32:00,2024-01-16,배송완료
ORD_0030232,CUST_000246,2024-01-10 09:02:00,2024-01-10,취소
ORD_0030233,CUST_009877,2024-01-11 17:00:00,2024-01-11,배송완료
ORD_0030234,CUST_015200,2024-02-05 21:37:00,2024-02-05,배송완료
ORD_0030235,CUST_003001,2024-01-03 13:59:00,2024-01-03,배송완료
ORD_0030236,CUST_001124,2024-01-22 07:20:00,2024-01-22,배송완료
ORD_0030237,CUST_001127,2024-04-19 21:39:00,2024-04-19,결제완료
ORD_0030238,CUST_002174,2024-01-06 20:47:00,2024-01-06,배송완료
ORD_0030239,CUST_017940,2024-01-08 19:10:00,2024-01-08,배송완료
ORD_0030240,CUST_014273,2024-03-23 22:41:00,2024-03-23,배송완료
ORD_0030241,CUST_008177,2024-06-17 20:04:00,2024-06-17,배송완료
ORD_0030242,CUST_012306,2024-03-19 08:11:00,2024-03-19,배송완료
ORD_0030243,CUST_009830,2024-05-14 11:47:00,2024-05-14,배송완료
ORD_0030244,CUST_011795,2024-03-08 07:54:00,2024-03-08,배송완료
ORD_0030245,CUST_005825,2024-05-07 15:48:00,2024-05-07,배송완료
ORD_0030246,CUST_019994,2024-06-03 19:15:00,2024-06-03,배송완료
ORD_0030247,CUST_012179,2024-04-12 20:39:00,2024-04-12,배송완료
ORD_0030248,CUST_002998,2024-05-07 21:04:00,2024-05-07,배송완료
ORD_0030249,CUST_010375,2024-01-06 19:35:00,2024-01-06,배송완료
ORD_0030250,CUST_005046,2024-05-25 20:20:00,2024-05-25,배송중
ORD_0030251,CUST_010062,2024-06-16 09:33:00,2024-06-16,배송완료
ORD_0030252,CUST_004502,2024-03-15 06:14:00,2024-03-15,결제완료
ORD_0030253,CUST_003043,2024-01-20 12:08:00,2024-01-20,취소
ORD_0030254,CUST_014391,2024-02-14 01:38:00,2024-02-14,배송완료
ORD_0030255,CUST_002564,2024-05-29 20:52:00,2024-05-29,배송중
ORD_0030256,CUST_006081,2024-01-29 06:42:00,2024-01-29,결제완료
ORD_0030257,CUST_017421,2024-01-02 20:57:00,2024-01-02,배송완료
ORD_0030258,CUST_011492,2024-01-15 08:34:00,2024-01-15,배송중
ORD_0030259,CUST_012880,2024-06-27 19:07:00,2024-06-27,배송완료
ORD_0030260,CUST_014185,2024-01-26 22:07:00,2024-01-26,결제완료
ORD_0030261,CUST_004836,2024-01-01 10:20:00,2024-01-01,배송완료
ORD_0030262,CUST_015289,2024-01-08 21:13:00,2024-01-08,배송완료
ORD_0030263,CUST_008432,2024-06-13 09:17:00,2024-06-13,배송완료
ORD_0030264,CUST_001106,2024-03-08 17:50:00,2024-03-08,배송완료
ORD_0030265,CUST_012592,2024-04-11 20:05:00,2024-04-11,배송완료
ORD_0030266,CUST_012093,2024-06-24 18:47:00,2024-06-24,배송완료
ORD_0030267,CUST_005730,2024-04-30 12:34:00,2024-04-30,배송완료
ORD_0030268,CUST_017914,2024-05-23 11:07:00,2024-05-23,배송완료
ORD_0030269,CUST_019192,2024-06-27 15:44:00,2024-06-27,배송완료
ORD_0030270,CUST_017230,2024-02-20 20:09:00,2024-02-20,배송중
ORD_0030271,CUST_011929,2024-02-16 18:46:00,2024-02-16,배송중
ORD_0030272,CUST_011807,2024-02-09 21:36:00,2024-02-09,배송완료
ORD_0030273,CUST_013126,2024-06-11 22:31:00,2024-06-11,배송완료
ORD_0030274,CUST_006270,2024-01-07 11:43:00,2024-01-07,배송완료
ORD_0030275,CUST_010638,2024-01-14 23:28:00,2024-01-14,배송중
ORD_0030276,CUST_014391,2024-04-09 13:22:00,2024-04-09,배송완료
ORD_0030277,CUST_015258,2024-06-27 02:55:00,2024-06-27,배송완료
ORD_0030278,CUST_017788,2024-05-14 17:10:00,2024-05-14,배송중
ORD_0030279,CUST_018824,2024-06-27 14:31:00,2024-06-27,배송중
ORD_0030280,CUST_010114,2024-04-10 10:54:00,2024-04-10,배송완료
ORD_0030281,CUST_007979,2024-02-08 21:56:00,2024-02-08,배송완료
ORD_0030282,CUST_013686,2024-01-24 11:50:00,2024-01-24,배송완료
ORD_0030283,CUST_012821,2024-01-07 11:35:00,2024-01-07,배송완료
ORD_0030284,CUST_000719,2024-06-13 16:17:00,2024-06-13,배송완료
ORD_0030285,CUST_014830,2024-04-14 22:25:00,2024-04-14,취소
ORD_0030286,CUST_002278,2024-03-01 10:24:00,2024-03-01,배송완료
ORD_0030287,CUST_015435,2024-02-12 20:18:00,2024-02-12,배송완료
ORD_0030288,CUST_018334,2024-06-25 20:19:00,2024-06-25,배송완료
ORD_0030289,CUST_004206,2024-02-27 21:44:00,2024-02-27,배송완료
ORD_0030290,CUST_009830,2024-01-18 15:13:00,2024-01-18,배송완료
ORD_0030291,CUST_008612,2024-01-14 13:06:00,2024-01-14,배송완료
ORD_0030292,CUST_005110,2024-04-01 06:12:00,2024-04-01,배송완료
ORD_0030293,CUST_003822,2024-01-15 22:58:00,2024-01-15,배송완료
ORD_0030294,CUST_005119,2024-04-14 22:50:00,2024-04-14,취소
ORD_0030295,CUST_014802,2024-06-22 18:19:00,2024-06-22,배송완료
ORD_0030296,CUST_019288,2024-04-28 11:13:00,2024-04-28,배송완료
ORD_0030297,CUST_014164,2024-05-01 12:29:00,2024-05-01,배송완료
ORD_0030298,CUST_011539,2024-01-03 09:06:00,2024-01-03,배송완료
ORD_0030299,CUST_003281,2024-03-22 19:04:00,2024-03-22,배송완료
ORD_0030300,CUST_008794,2024-03-03 12:22:00,2024-03-03,배송완료
ORD_0030301,CUST_013980,2024-06-19 00:53:00,2024-06-19,배송완료
ORD_0030302,CUST_012322,2024-06-06 14:30:00,2024-06-06,결제완료
ORD_0030303,CUST_009082,2024-03-29 15:26:00,2024-03-29,배송완료
ORD_0030304,CUST_006465,2024-01-26 22:16:00,2024-01-26,취소
ORD_0030305,CUST_017246,2024-05-01 18:20:00,2024-05-01,배송완료
ORD_0030306,CUST_001227,2024-06-25 19:45:00,2024-06-25,배송중
ORD_0030307,CUST_001671,2024-05-23 20:09:00,2024-05-23,배송완료
ORD_0030308,CUST_003693,2024-04-15 05:23:00,2024-04-15,배송완료
ORD_0030309,CUST_002432,2024-03-13 17:28:00,2024-03-13,배송완료
ORD_0030310,CUST_002050,2024-06-18 21:24:00,2024-06-18,배송완료
ORD_0030311,CUST_009829,2024-04-28 13:07:00,2024-04-28,배송완료
ORD_0030312,CUST_014977,2024-06-20 17:46:00,2024-06-20,배송완료
ORD_0030313,CUST_012917,2024-04-29 21:18:00,2024-04-29,배송중
ORD_0030314,CUST_014951,2024-02-24 20:35:00,2024-02-24,배송완료
ORD_0030315,CUST_012253,2024-05-19 09:24:00,2024-05-19,배송중
ORD_0030316,CUST_015269,2024-01-04 15:07:00,2024-01-04,배송완료
ORD_0030317,CUST_009528,2024-04-30 21:43:00,2024-04-30,배송완료
ORD_0030318,CUST_014076,2024-06-05 19:14:00,2024-06-05,배송완료
ORD_0030319,CUST_002288,2024-06-25 10:30:00,2024-06-25,배송완료
ORD_0030320,CUST_000439,2024-05-12 18:39:00,2024-05-12,배송완료
ORD_0030321,CUST_012212,2024-01-13 14:46:00,2024-01-13,배송완료
ORD_0030322,CUST_008156,2024-01-05 19:42:00,2024-01-05,배송중
ORD_0030323,CUST_012606,2024-02-23 16:16:00,2024-02-23,배송완료
ORD_0030324,CUST_019620,2024-04-03 10:13:00,2024-04-03,취소
ORD_0030325,CUST_011795,2024-01-19 17:17:00,2024-01-19,결제완료
ORD_0030326,CUST_011878,2024-04-22 14:12:00,2024-04-22,배송완료
ORD_0030327,CUST_013299,2024-02-29 19:11:00,2024-02-29,배송완료
ORD_0030328,CUST_005933,2024-03-26 15:07:00,2024-03-26,배송중
ORD_0030329,CUST_002288,2024-04-12 16:39:00,2024-04-12,배송완료
ORD_0030330,CUST_002288,2024-03-26 12:19:00,2024-03-26,배송완료
ORD_0030331,CUST_012461,2024-03-26 21:06:00,2024-03-26,배송완료
ORD_0030332,CUST_009723,2024-01-01 18:10:00,2024-01-01,배송완료
ORD_0030333,CUST_014673,2024-02-02 20:53:00,2024-02-02,배송완료
ORD_0030334,CUST_009722,2024-06-07 21:29:00,2024-06-07,배송완료
ORD_0030335,CUST_019386,2024-06-03 17:48:00,2024-06-03,배송완료
ORD_0030336,CUST_013450,2024-02-07 22:23:00,2024-02-07,배송완료
ORD_0030337,CUST_005711,2024-06-02 20:37:00,2024-06-02,결제완료
ORD_0030338,CUST_002288,2024-04-17 22:47:00,2024-04-17,배송완료
ORD_0030339,CUST_018514,2024-05-07 02:59:00,2024-05-07,배송완료
ORD_0030340,CUST_019017,2024-06-19 18:14:00,2024-06-19,배송완료
ORD_0030341,CUST_009006,2024-06-16 08:46:00,2024-06-16,결제완료
ORD_0030342,CUST_001372,2024-02-18 22:48:00,2024-02-18,배송완료
ORD_0030343,CUST_010465,2024-01-02 13:47:00,2024-01-02,배송완료
ORD_0030344,CUST_010438,2024-03-10 12:03:00,2024-03-10,배송완료
ORD_0030345,CUST_001149,2024-04-24 06:02:00,2024-04-24,배송완료
ORD_0030346,CUST_005565,2024-01-23 19:33:00,2024-01-23,배송완료
ORD_0030347,CUST_015910,2024-01-06 21:23:00,2024-01-06,배송완료
ORD_0030348,CUST_011622,2024-04-27 10:20:00,2024-04-27,배송완료
ORD_0030349,CUST_018250,2024-03-17 04:48:00,2024-03-17,배송완료
ORD_0030350,CUST_007666,2024-01-06 21:38:00,2024-01-06,배송완료
ORD_0030351,CUST_003891,2024-06-19 18:51:00,2024-06-19,배송완료
ORD_0030352,CUST_004430,2024-04-18 09:29:00,2024-04-18,배송완료
ORD_0030353,CUST_000831,2024-01-02 10:20:00,2024-01-02,배송완료
ORD_0030354,CUST_001546,2024-01-11 09:55:00,2024-01-11,배송완료
ORD_0030355,CUST_006690,2024-02-06 23:17:00,2024-02-06,결제완료
ORD_0030356,CUST_012553,2024-03-26 02:54:00,2024-03-26,배송완료
ORD_0030357,CUST_011721,2024-05-13 21:00:00,2024-05-13,배송완료
ORD_0030358,CUST_012860,2024-01-18 20:00:00,2024-01-18,배송중
ORD_0030359,CUST_014933,2024-04-16 22:49:00,2024-04-16,배송완료
ORD_0030360,CUST_000978,2024-05-08 11:57:00,2024-05-08,배송완료
ORD_0030361,CUST_002947,2024-02-08 14:34:00,2024-02-08,배송완료
ORD_0030362,CUST_014508,2024-05-21 20:38:00,2024-05-21,배송완료
ORD_0030363,CUST_000255,2024-02-28 08:58:00,2024-02-28,배송완료
ORD_0030364,CUST_018406,2024-05-27 07:11:00,2024-05-27,배송완료
ORD_0030365,CUST_002728,2024-05-09 13:32:00,2024-05-09,배송완료
ORD_0030366,CUST_002947,2024-06-10 12:31:00,2024-06-10,배송완료
ORD_0030367,CUST_008235,2024-06-11 20:26:00,2024-06-11,배송중
ORD_0030368,CUST_018394,2024-02-13 13:15:00,2024-02-13,배송완료
ORD_0030369,CUST_010788,2024-01-27 04:51:00,2024-01-27,배송완료
ORD_0030370,CUST_006316,2024-06-29 21:12:00,2024-06-29,취소
ORD_0030371,CUST_012334,2024-03-15 12:42:00,2024-03-15,배송완료
ORD_0030372,CUST_002707,2024-04-15 13:48:00,2024-04-15,배송중
ORD_0030373,CUST_000497,2024-03-27 16:58:00,2024-03-27,배송완료
ORD_0030374,CUST_009723,2024-02-08 04:44:00,2024-02-08,취소
ORD_0030375,CUST_017081,2024-04-09 11:51:00,2024-04-09,배송중
ORD_0030376,CUST_009830,2024-01-02 19:25:00,2024-01-02,배송완료
ORD_0030377,CUST_003973,2024-02-24 11:36:00,2024-02-24,배송완료
ORD_0030378,CUST_018870,2024-05-26 22:12:00,2024-05-26,배송완료
ORD_0030379,CUST_010632,2024-04-23 19:02:00,2024-04-23,배송완료
ORD_0030380,CUST_009311,2024-02-26 20:11:00,2024-02-26,결제완료
ORD_0030381,CUST_010442,2024-04-01 11:00:00,2024-04-01,배송완료
ORD_0030382,CUST_010517,2024-05-02 09:12:00,2024-05-02,배송완료
ORD_0030383,CUST_017885,2024-01-02 21:56:00,2024-01-02,배송완료
ORD_0030384,CUST_005841,2024-03-06 22:43:00,2024-03-06,배송완료
ORD_0030385,CUST_001992,2024-05-22 13:46:00,2024-05-22,배송완료
ORD_0030386,CUST_007441,2024-02-14 20:13:00,2024-02-14,배송완료
ORD_0030387,CUST_011539,2024-03-12 13:51:00,2024-03-12,배송중
ORD_0030388,CUST_016806,2024-03-20 09:08:00,2024-03-20,배송완료
ORD_0030389,CUST_000337,2024-04-27 10:24:00,2024-04-27,배송완료
ORD_0030390,CUST_000430,2024-02-06 11:34:00,2024-02-06,배송완료
ORD_0030391,CUST_009464,2024-03-13 23:13:00,2024-03-13,배송완료
ORD_0030392,CUST_006024,2024-03-09 14:06:00,2024-03-09,배송완료
ORD_0030393,CUST_012457,2024-06-25 22:52:00,2024-06-25,배송중
ORD_0030394,CUST_015761,2024-06-14 15:59:00,2024-06-14,결제완료
ORD_0030395,CUST_010464,2024-05-12 20:47:00,2024-05-12,결제완료
ORD_0030396,CUST_003043,2024-02-14 20:07:00,2024-02-14,배송완료
ORD_0030397,CUST_011721,2024-05-12 13:44:00,2024-05-12,배송완료
ORD_0030398,CUST_018441,2024-05-17 13:34:00,2024-05-17,배송중
ORD_0030399,CUST_002947,2024-05-18 20:55:00,2024-05-18,배송완료
ORD_0030400,CUST_017409,2024-02-28 09:42:00,2024-02-28,배송완료
ORD_0030401,CUST_008828,2024-01-13 08:24:00,2024-01-13,배송완료
ORD_0030402,CUST_010464,2024-02-15 01:25:00,2024-02-15,배송완료
ORD_0030403,CUST_013737,2024-01-09 11:40:00,2024-01-09,배송완료
ORD_0030404,CUST_012622,2024-06-01 14:24:00,2024-06-01,배송완료
ORD_0030405,CUST_015309,2024-04-23 19:06:00,2024-04-23,배송중
ORD_0030406,CUST_003056,2024-03-05 11:34:00,2024-03-05,배송완료
ORD_0030407,CUST_019125,2024-04-07 20:09:00,2024-04-07,결제완료
ORD_0030408,CUST_005622,2024-04-04 10:06:00,2024-04-04,결제완료
ORD_0030409,CUST_002288,2024-03-11 13:08:00,2024-03-11,배송완료
ORD_0030410,CUST_003850,2024-02-23 12:15:00,2024-02-23,배송완료
ORD_0030411,CUST_010314,2024-04-11 10:19:00,2024-04-11,결제완료
ORD_0030412,CUST_002564,2024-05-01 18:07:00,2024-05-01,배송완료
ORD_0030413,CUST_002188,2024-06-21 22:50:00,2024-06-21,배송완료
ORD_0030414,CUST_004520,2024-04-03 13:55:00,2024-04-03,취소
ORD_0030415,CUST_001172,2024-02-18 21:43:00,2024-02-18,배송완료
ORD_0030416,CUST_006219,2024-03-13 08:46:00,2024-03-13,배송완료
ORD_0030417,CUST_016950,2024-03-19 14:27:00,2024-03-19,배송완료
ORD_0030418,CUST_011978,2024-04-11 04:09:00,2024-04-11,배송완료
ORD_0030419,CUST_016977,2024-04-28 16:01:00,2024-04-28,배송완료
ORD_0030420,CUST_016404,2024-04-29 11:32:00,2024-04-29,배송완료
ORD_0030421,CUST_015977,2024-01-21 10:03:00,2024-01-21,배송완료
ORD_0030422,CUST_002945,2024-06-01 19:44:00,2024-06-01,배송완료
ORD_0030423,CUST_019848,2024-05-11 15:20:00,2024-05-11,배송완료
ORD_0030424,CUST_018583,2024-02-10 06:46:00,2024-02-10,배송완료
ORD_0030425,CUST_019125,2024-02-28 08:06:00,2024-02-28,배송완료
ORD_0030426,CUST_000866,2024-06-04 19:14:00,2024-06-04,배송완료
ORD_0030427,CUST_010499,2024-03-21 16:07:00,2024-03-21,배송완료
ORD_0030428,CUST_012414,2024-06-21 23:06:00,2024-06-21,배송완료
ORD_0030429,CUST_016946,2024-04-26 19:28:00,2024-04-26,배송완료
ORD_0030430,CUST_002199,2024-03-06 04:57:00,2024-03-06,배송완료
ORD_0030431,CUST_005328,2024-05-24 13:47:00,2024-05-24,배송완료
ORD_0030432,CUST_010799,2024-02-21 20:37:00,2024-02-21,배송완료
ORD_0030433,CUST_002576,2024-03-04 18:03:00,2024-03-04,배송완료
ORD_0030434,CUST_017903,2024-02-28 00:10:00,2024-02-28,배송완료
ORD_0030435,CUST_006572,2024-03-13 09:18:00,2024-03-13,배송완료
ORD_0030436,CUST_010072,2024-05-11 19:41:00,2024-05-11,배송완료
ORD_0030437,CUST_011108,2024-04-04 17:50:00,2024-04-04,배송완료
ORD_0030438,CUST_011456,2024-06-02 15:50:00,2024-06-02,배송완료
ORD_0030439,CUST_007843,2024-04-11 06:38:00,2024-04-11,배송완료
ORD_0030440,CUST_015781,2024-03-21 21:14:00,2024-03-21,배송완료
ORD_0030441,CUST_013938,2024-05-07 13:13:00,2024-05-07,배송완료
ORD_0030442,CUST_015733,2024-04-16 22:22:00,2024-04-16,배송완료
ORD_0030443,CUST_002288,2024-02-14 09:59:00,2024-02-14,배송완료
ORD_0030444,CUST_003093,2024-05-27 18:32:00,2024-05-27,배송완료
ORD_0030445,CUST_012240,2024-05-10 19:40:00,2024-05-10,배송완료
ORD_0030446,CUST_008203,2024-01-01 07:00:00,2024-01-01,결제완료
ORD_0030447,CUST_019192,2024-06-29 14:56:00,2024-06-29,배송완료
ORD_0030448,CUST_018026,2024-04-02 17:14:00,2024-04-02,배송완료
ORD_0030449,CUST_007257,2024-03-15 13:47:00,2024-03-15,배송완료
ORD_0030450,CUST_000976,2024-05-17 20:08:00,2024-05-17,배송완료
ORD_0030451,CUST_019017,2024-03-12 19:45:00,2024-03-12,배송완료
ORD_0030452,CUST_003127,2024-01-05 20:46:00,2024-01-05,취소
ORD_0030453,CUST_006403,2024-06-22 19:19:00,2024-06-22,배송완료
ORD_0030454,CUST_003257,2024-01-31 21:59:00,2024-01-31,배송완료
ORD_0030455,CUST_012100,2024-01-23 09:01:00,2024-01-23,배송완료
ORD_0030456,CUST_009374,2024-03-16 20:32:00,2024-03-16,배송완료
ORD_0030457,CUST_012162,2024-05-22 09:44:00,2024-05-22,배송완료
ORD_0030458,CUST_002343,2024-02-19 12:46:00,2024-02-19,배송완료
ORD_0030459,CUST_005086,2024-06-15 06:35:00,2024-06-15,배송완료
ORD_0030460,CUST_003328,2024-03-30 19:14:00,2024-03-30,배송완료
